nu_inscricao;co_municipio_residencia;sg_uf_residencia;nu_idade;tp_sexo;tp_estado_civil;tp_cor_raca;tp_nacionalidade;co_municipio_nascimento;sg_uf_nascimento;tp_st_conclusao;tp_ano_concluiu;tp_escola;tp_ensino;in_treineiro;in_baixa_visao;in_cegueira;in_surdez;in_deficiencia_auditiva;in_surdo_cegueira;in_deficiencia_fisica;in_deficiencia_mental;in_deficit_atencao;in_dislexia;in_discalculia;in_autismo;in_visao_monocular;in_outra_def;in_gestante;in_lactante;in_idoso;in_estuda_classe_hospitalar;in_sem_recurso;in_braille;in_ampliada_24;in_ampliada_18;in_ledor;in_acesso;in_transcricao;in_libras;in_leitura_labial;in_mesa_cadeira_rodas;in_mesa_cadeira_separada;in_apoio_perna;in_guia_interprete;in_computador;in_cadeira_especial;in_cadeira_canhoto;in_cadeira_acolchoada;in_prova_deitado;in_mobiliario_obeso;in_lamina_overlay;in_protetor_auricular;in_medidor_glicose;in_maquina_braile;in_soroban;in_marca_passo;in_sonda;in_medicamentos;in_sala_individual;in_sala_especial;in_sala_acompanhante;in_mobiliario_especifico;in_material_especifico;in_nome_social;tp_presenca_cn;tp_presenca_ch;tp_presenca_lc;tp_presenca_mt;nu_nota_cn;nu_nota_ch;nu_nota_lc;nu_nota_mt;tp_lingua;tp_status_redacao;nu_nota_comp1;nu_nota_comp2;nu_nota_comp3;nu_nota_comp4;nu_nota_comp5;nu_nota_redacao;q001;q002;q003;q004;q005;q006;q007;q008;q009;q010;q011;q012;q013;q014;q015;q016;q017;q018;q019;q020;q021;q022;q023;q024;q025;q026;q027
170003333550;3106200;MG;25;M;0;3;1;3106200;MG;1;8;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;418.00;500.90;482.50;463.00;0;1;120.00;120.00;100.00;120.00;60.00;520.00;H;E;F;B;3 ;C;A;C;C;A;A;C;A;B;A;B;A;B;D;A;B;C;B;C;B;A;A
170003333552;5300108;DF;23;F;1;1;1;2309300;CE;1;5;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;462.60;534.80;561.80;415.50;1;1;140.00;160.00;160.00;160.00;120.00;740.00;B;B;C;B;2 ;D;A;B;D;B;A;B;A;B;A;B;A;A;B;A;A;C;A;B;B;A;A
170003333553;3106200;MG;37;F;1;1;1;3106200;MG;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;629.10;597.00;582.20;706.60;0;1;160.00;140.00;180.00;200.00;180.00;860.00;E;E;E;B;2 ;C;A;C;C;C;A;B;A;B;A;B;A;A;B;B;B;C;A;B;B;A;A
170001663656;3205200;ES;24;M;0;3;1;3205309;ES;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;436.40;407.00;;0;1;120.00;60.00;80.00;100.00;0.00;360.00;D;E;C;C;2 ;C;A;C;D;A;B;B;A;B;A;B;A;B;B;B;A;C;A;B;B;A;C
170001663657;4313300;RS;21;F;1;1;1;4313300;RS;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;569.00;613.30;595.30;608.50;1;1;140.00;120.00;120.00;160.00;60.00;600.00;C;B;B;B;2 ;C;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;B;A;B;B;A;A
170003333630;4317103;RS;21;F;0;2;1;4317103;RS;1;3;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;504.80;411.40;458.70;439.20;1;1;140.00;120.00;100.00;120.00;40.00;520.00;B;D;B;B;3 ;C;A;B;C;A;A;B;A;B;A;B;A;A;C;A;A;C;A;A;B;A;A
170003333631;2927408;BA;20;F;0;3;1;2927408;BA;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;409.40;472.50;485.60;535.80;1;1;120.00;100.00;100.00;120.00;60.00;500.00;D;E;A;B;5 ;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A;A;A
170001664917;3510609;SP;33;F;1;1;1;3518800;SP;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;D;C;C;C;4 ;H;A;C;C;B;A;B;A;B;A;B;A;B;A;A;A;C;B;B;B;A;A
170001664821;3522109;SP;19;F;0;3;1;3550308;SP;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;E;H;B;D;7 ;C;A;B;C;B;A;B;A;A;A;B;A;A;B;A;A;C;B;A;B;A;A
170001664212;3304557;RJ;19;F;0;1;1;3304557;RJ;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;632.10;641.60;605.30;699.10;0;1;160.00;200.00;160.00;180.00;120.00;820.00;F;E;F;F;3 ;G;A;B;C;B;A;B;B;B;A;B;A;A;B;A;B;D;B;B;B;A;D
170001663740;4104808;PR;21;F;0;1;1;4104808;PR;1;5;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;F;F;B;D;3 ;F;A;B;C;B;A;B;B;A;A;B;A;A;B;A;A;D;A;B;B;A;E
170001665533;2802908;SE;18;M;0;3;1;2802908;SE;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;635.50;600.80;571.10;594.40;1;1;160.00;200.00;160.00;160.00;140.00;820.00;C;C;B;B;3 ;B;A;B;B;A;A;B;A;A;A;A;A;A;B;B;A;B;A;B;B;A;A
170001665534;5300108;DF;36;F;1;1;1;5300108;DF;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;E;B;D;C;4 ;C;A;A;C;B;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;A
170001665535;2503704;PB;17;F;0;2;2;;;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;603.30;570.40;549.90;414.50;1;1;160.00;120.00;140.00;160.00;120.00;700.00;B;E;A;B;3 ;B;A;B;C;A;A;B;B;A;A;B;A;A;B;A;A;C;A;B;B;A;A
170001665536;3131158;MG;21;M;0;3;1;3119401;MG;1;3;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;508.90;436.70;490.20;407.60;1;1;100.00;120.00;100.00;120.00;120.00;560.00;B;B;A;A;4 ;B;A;B;D;B;A;B;A;A;A;A;A;A;B;B;A;B;A;B;B;A;A
170001664213;4106902;PR;23;F;0;1;1;4107009;PR;1;5;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;603.70;594.10;571.50;578.20;0;1;160.00;160.00;140.00;160.00;120.00;740.00;E;E;B;B;4 ;E;A;B;D;B;B;B;B;B;A;B;A;A;B;B;A;D;B;B;B;A;A
170001664214;3118601;MG;58;M;1;3;1;3106200;MG;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;C;B;D;B;4 ;O;A;C;D;C;A;B;B;B;A;B;A;A;C;B;A;E;B;B;B;A;D
170001664215;3302858;RJ;22;M;0;2;1;3304557;RJ;1;5;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;475.50;513.40;508.20;566.10;0;1;120.00;120.00;100.00;100.00;80.00;520.00;E;D;C;B;4 ;C;A;B;C;B;A;B;B;B;A;B;A;A;C;B;B;C;B;B;B;A;A
170001664216;3552205;SP;35;M;0;2;1;3552403;SP;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;B;B;F;F;3 ;G;A;B;C;C;A;B;A;A;A;B;B;A;B;A;A;C;B;B;B;A;A
170001664217;2925303;BA;21;M;0;3;1;2925303;BA;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;629.60;647.90;584.30;480.70;0;1;120.00;100.00;120.00;80.00;40.00;460.00;C;G;B;D;4 ;I;A;C;C;B;A;B;B;B;A;B;A;A;B;A;B;A;B;B;B;A;A
170001664218;5300108;DF;31;F;0;3;1;5300108;DF;1;8;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;B;E;B;B;4 ;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;B;A;A;A;A;A
170001664219;4201703;SC;18;F;0;1;1;4202404;SC;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;440.50;596.40;537.00;551.90;0;1;140.00;120.00;100.00;140.00;60.00;560.00;G;F;F;B;4 ;I;A;C;C;B;A;B;B;B;B;B;B;B;C;A;A;E;A;C;B;A;D
170001664220;2602902;PE;23;F;0;1;1;2607901;PE;1;7;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;C;B;C;B;3 ;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B;A;A
170001664221;3549904;SP;18;M;0;1;1;3549904;SP;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;661.30;680.20;587.30;716.10;0;1;160.00;140.00;140.00;160.00;120.00;720.00;E;E;C;D;3 ;C;A;B;C;B;A;B;B;B;A;B;A;A;B;B;B;D;A;B;B;A;A
170001665537;3101607;MG;19;F;0;2;1;3101607;MG;4;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;502.30;565.20;533.10;469.30;0;1;120.00;120.00;140.00;120.00;120.00;620.00;B;B;B;B;3 ;D;A;B;C;B;A;B;A;B;A;B;A;A;B;B;B;D;A;B;B;D;C
170001665538;4109401;PR;20;F;0;3;1;4109401;PR;1;3;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;B;B;C;B;6 ;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;B;A;A
170001665539;3550308;SP;30;F;1;1;1;3550308;SP;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;B;C;B;B;3 ;C;A;B;C;A;A;B;A;B;A;B;A;A;C;A;A;D;B;B;B;A;A
170001665541;3143302;MG;21;M;0;1;1;3152204;MG;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;649.30;676.70;578.60;799.50;0;1;160.00;200.00;160.00;160.00;160.00;840.00;E;D;D;B;3 ;I;A;C;C;B;A;B;A;A;A;A;A;A;C;A;A;D;A;C;B;A;D
170001665540;3548906;SP;18;F;0;1;1;3523602;SP;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;636.50;621.40;584.90;634.70;0;1;140.00;120.00;120.00;120.00;80.00;580.00;G;E;D;D;5 ;C;A;B;D;C;A;B;B;B;A;B;A;A;B;A;A;C;B;B;B;A;A
170001665542;4115804;PR;18;F;0;1;1;4108304;PR;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;C;B;B;C;4 ;D;A;B;D;B;A;B;B;B;A;B;A;A;B;B;A;D;A;B;B;A;A
170001664222;2927408;BA;31;F;0;2;1;2927408;BA;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;396.40;401.60;350.70;494.20;1;1;60.00;80.00;40.00;60.00;40.00;280.00;G;G;F;F;3 ;Q;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;A;B;A;A;C;A
170001664223;5221858;GO;20;F;0;3;1;5300108;DF;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;522.20;549.20;530.70;484.60;1;1;120.00;120.00;80.00;120.00;100.00;540.00;B;C;B;B;8 ;C;A;B;C;A;A;B;B;A;A;A;A;A;B;B;B;C;A;A;A;A;A
170001664224;2312403;CE;22;M;0;3;1;2312403;CE;1;5;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;B;F;F;B;2 ;C;A;B;B;A;A;A;A;A;A;A;A;A;B;B;A;C;A;B;B;A;A
170001664225;1302603;AM;32;M;0;3;1;1302603;AM;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;523.70;495.90;;0;6;0.00;0.00;0.00;0.00;0.00;0.00;F;E;E;F;3 ;D;A;B;C;B;A;B;A;B;A;B;A;B;D;B;B;D;A;A;B;A;D
170001664226;3304557;RJ;52;F;2;3;1;3304557;RJ;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;B;E;C;D;2 ;I;A;B;C;A;A;B;B;B;A;B;A;A;B;A;B;C;B;B;B;A;A
170001664227;1716109;TO;21;M;0;3;1;1716109;TO;1;4;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;493.00;591.50;541.50;564.90;0;1;120.00;120.00;100.00;120.00;80.00;540.00;C;E;C;C;3 ;C;A;B;C;B;C;B;B;B;A;B;A;A;C;A;A;D;B;A;B;A;A
170001664228;2806909;SE;21;F;0;3;1;2805703;SE;1;3;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;420.70;560.00;515.30;410.40;1;6;0.00;0.00;0.00;0.00;0.00;0.00;B;B;A;A;4 ;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;A;A;A
170001664229;3168606;MG;32;F;2;3;1;3168606;MG;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;B;E;B;B;5 ;B;A;B;D;B;B;B;A;A;A;B;A;A;B;A;A;E;A;B;B;A;A
170001665543;3550308;SP;17;F;0;3;1;3550308;SP;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;452.80;451.30;529.10;439.10;1;1;120.00;120.00;120.00;120.00;40.00;520.00;E;E;B;B;5 ;F;A;B;C;A;A;B;B;B;A;B;A;A;C;B;A;D;B;B;B;B;A
170001664230;3550308;SP;27;M;0;3;1;3534401;SP;4;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;522.20;448.40;494.00;395.40;1;1;120.00;120.00;80.00;100.00;100.00;520.00;B;B;B;B;3 ;C;A;B;C;A;A;B;B;B;A;B;A;A;C;B;B;B;A;B;B;D;A
170001664231;2611606;PE;38;M;1;1;1;2611606;PE;1;11;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;D;C;C;A;4 ;C;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;C;A;C;B;A;A
170001664232;2927408;BA;27;M;0;2;1;2927408;BA;1;8;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;480.20;429.10;488.90;614.90;0;1;100.00;120.00;80.00;80.00;40.00;420.00;D;F;B;B;2 ;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A;A;A
170001664233;4314100;RS;20;F;0;2;1;4314100;RS;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;523.80;559.30;586.10;548.10;1;1;140.00;120.00;120.00;120.00;120.00;620.00;B;E;C;B;3 ;C;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;B;A;A;A;A;A
170001664234;3543402;SP;20;F;0;1;1;3543402;SP;1;3;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;D;E;C;F;2 ;C;A;C;C;B;C;B;B;B;A;B;A;A;B;B;A;C;B;B;B;A;A
170001663734;3120706;MG;24;M;0;3;1;3120706;MG;1;7;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;E;C;D;D;4 ;D;A;B;D;B;A;B;B;A;A;A;A;A;B;B;B;D;B;B;B;A;A
170001664235;2919553;BA;24;F;0;3;1;2917508;BA;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;393.50;417.10;423.40;403.90;0;1;120.00;40.00;40.00;80.00;20.00;300.00;B;B;F;B;2 ;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;A
170001663735;2211001;PI;20;F;0;2;1;2211001;PI;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;496.60;544.50;;1;1;120.00;120.00;120.00;120.00;60.00;540.00;B;E;C;B;3 ;C;A;B;D;A;B;B;A;A;A;A;A;A;B;B;A;D;A;A;A;A;A
170001663736;2901106;BA;21;F;0;2;1;2901106;BA;1;5;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;443.80;449.10;466.70;515.70;1;1;120.00;120.00;120.00;120.00;140.00;620.00;B;E;A;B;3 ;B;A;B;D;A;A;B;B;A;A;A;A;A;B;A;A;B;A;A;A;A;A
170001663737;2307304;CE;17;M;0;3;1;2304202;CE;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;453.80;507.00;498.60;684.30;1;1;160.00;160.00;120.00;140.00;140.00;720.00;C;F;A;D;3 ;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;A
170001663738;3304557;RJ;24;F;0;3;1;3304557;RJ;1;6;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;495.90;508.40;491.90;544.00;1;1;100.00;80.00;60.00;80.00;20.00;340.00;E;E;C;C;6 ;D;A;B;C;A;A;B;B;B;A;A;A;A;C;A;B;E;B;B;B;A;A
170001663741;4102406;PR;23;M;0;1;1;4102406;PR;1;5;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;E;D;D;D;4 ;I;A;B;D;C;A;B;B;B;A;B;A;B;C;B;B;D;A;B;B;A;B
170001663743;2707305;AL;26;M;0;3;1;2602902;PE;1;3;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;D;B;B;A;9 ;B;A;B;D;A;A;B;A;A;A;A;A;A;B;B;A;E;A;A;A;A;A
170001663742;2406502;RN;18;F;0;1;1;2406502;RN;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;423.30;459.10;468.40;448.40;0;1;120.00;40.00;40.00;120.00;60.00;380.00;B;D;C;B;5 ;A;A;B;C;A;B;B;A;A;A;A;A;A;C;B;A;B;A;A;A;A;A
170001663744;2609600;PE;19;M;0;3;1;2611606;PE;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;644.10;606.30;599.80;744.80;1;1;120.00;120.00;120.00;120.00;140.00;620.00;B;D;B;B;4 ;E;A;B;C;A;A;C;B;B;B;C;A;A;C;B;B;D;B;B;B;A;D
170001663746;3102803;MG;19;M;0;1;1;3102803;MG;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;586.50;613.10;552.10;510.80;1;1;120.00;120.00;120.00;120.00;120.00;600.00;E;E;B;B;4 ;C;A;C;D;C;B;B;B;B;A;A;A;A;C;A;A;D;A;B;B;A;A
170001663745;2313500;CE;19;M;0;3;1;2313500;CE;1;2;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;C;D;C;A;7 ;D;A;B;C;A;B;B;A;A;A;A;A;A;B;B;A;C;A;A;B;A;A
